,hotel,office,d0,d1,d2,d3,d4,d5,d6,d7,d8,d9
86,-299.408792,-47.09135753,-4.181453648,-4.181453648,-4.181453648,-4.181453648,-4.181453648,-4.181453648,-4.181453648,-4.181453648,-4.181453648,-4.181453648
87,-305.3488863,-49.15231948,-4.263508661,-4.263508661,-4.263508661,-4.263508661,-4.263508661,-4.263508661,-4.263508661,-4.263508661,-4.263508661,-4.263508661
88,-272.7911633,-55.70733199,-4.582168847,-4.582168847,-4.582168847,-4.582168847,-4.582168847,-4.582168847,-4.582168847,-4.582168847,-4.582168847,-4.582168847
89,-334.7533507,-66.24348167,-6.140362354,-6.140362354,-6.140362354,-6.140362354,-6.140362354,-6.140362354,-6.140362354,-6.140362354,-6.140362354,-6.140362354
90,-461.5341172,-80.15387445,-5.442227709,-5.442227709,-5.442227709,-5.442227709,-5.442227709,-5.442227709,-5.442227709,-5.442227709,-5.442227709,-5.442227709
91,-393.4546909,-86.3994506,-5.422911857,-5.422911857,-5.422911857,-5.422911857,-5.422911857,-5.422911857,-5.422911857,-5.422911857,-5.422911857,-5.422911857
92,-391.7247147,-97.83563765,-5.54941798,-5.54941798,-5.54941798,-5.54941798,-5.54941798,-5.54941798,-5.54941798,-5.54941798,-5.54941798,-5.54941798
93,-482.4647887,-102.2481524,-5.769574844,-5.769574844,-5.769574844,-5.769574844,-5.769574844,-5.769574844,-5.769574844,-5.769574844,-5.769574844,-5.769574844
94,-417.2380837,-0.0156,-6.139670981,-6.139670981,-6.139670981,-6.139670981,-6.139670981,-6.139670981,-6.139670981,-6.139670981,-6.139670981,-6.139670981
95,-345.9617324,-0.0156,-6.763186183,-6.763186183,-6.763186183,-6.763186183,-6.763186183,-6.763186183,-6.763186183,-6.763186183,-6.763186183,-6.763186183
96,-144.858076,-0.860351404,-7.039742613,-7.039742613,-7.039742613,-7.039742613,-7.039742613,-7.039742613,-7.039742613,-7.039742613,-7.039742613,-7.039742613
97,-113.7807598,-5.520343315,-7.430094108,-7.430094108,-7.430094108,-7.430094108,-7.430094108,-7.430094108,-7.430094108,-7.430094108,-7.430094108,-7.430094108
98,-110.8576896,-8.704868565,-7.704728911,-7.704728911,-7.704728911,-7.704728911,-7.704728911,-7.704728911,-7.704728911,-7.704728911,-7.704728911,-7.704728911
99,-108.9796782,-7.857116393,-7.806739845,-7.806739845,-7.806739845,-7.806739845,-7.806739845,-7.806739845,-7.806739845,-7.806739845,-7.806739845,-7.806739845
100,-133.326656,-10.71838669,-7.898545732,-7.898545732,-7.898545732,-7.898545732,-7.898545732,-7.898545732,-7.898545732,-7.898545732,-7.898545732,-7.898545732
101,-200.6546348,-9.360967184,-8.062753284,-8.062753284,-8.062753284,-8.062753284,-8.062753284,-8.062753284,-8.062753284,-8.062753284,-8.062753284,-8.062753284
102,-315.8626945,-124.4378445,-8.248920973,-8.248920973,-8.248920973,-8.248920973,-8.248920973,-8.248920973,-8.248920973,-8.248920973,-8.248920973,-8.248920973
103,-571.1515914,-151.975549,-8.306118767,-8.306118767,-8.306118767,-8.306118767,-8.306118767,-8.306118767,-8.306118767,-8.306118767,-8.306118767,-8.306118767
104,-515.7071662,-109.999865,-7.903343326,-7.903343326,-7.903343326,-7.903343326,-7.903343326,-7.903343326,-7.903343326,-7.903343326,-7.903343326,-7.903343326
105,-420.3662318,-85.09504151,-7.197930206,-7.197930206,-7.197930206,-7.197930206,-7.197930206,-7.197930206,-7.197930206,-7.197930206,-7.197930206,-7.197930206
106,-363.1657683,-70.81720675,-7.680256646,-7.680256646,-7.680256646,-7.680256646,-7.680256646,-7.680256646,-7.680256646,-7.680256646,-7.680256646,-7.680256646
107,-318.8249996,-67.57358441,-6.604342719,-6.604342719,-6.604342719,-6.604342719,-6.604342719,-6.604342719,-6.604342719,-6.604342719,-6.604342719,-6.604342719
108,-320.2342258,-72.76382743,-6.025593466,-6.025593466,-6.025593466,-6.025593466,-6.025593466,-6.025593466,-6.025593466,-6.025593466,-6.025593466,-6.025593466
109,-324.1253457,-67.86518737,-5.863509922,-5.863509922,-5.863509922,-5.863509922,-5.863509922,-5.863509922,-5.863509922,-5.863509922,-5.863509922,-5.863509922
110,-327.4897049,-66.41290511,-5.732814308,-5.732814308,-5.732814308,-5.732814308,-5.732814308,-5.732814308,-5.732814308,-5.732814308,-5.732814308,-5.732814308
111,-326.6072522,-65.93130446,-5.675025176,-5.675025176,-5.675025176,-5.675025176,-5.675025176,-5.675025176,-5.675025176,-5.675025176,-5.675025176,-5.675025176
112,-293.2250624,-69.64810585,-5.816553591,-5.816553591,-5.816553591,-5.816553591,-5.816553591,-5.816553591,-5.816553591,-5.816553591,-5.816553591,-5.816553591
113,-352.056766,-75.35169351,-7.111688256,-7.111688256,-7.111688256,-7.111688256,-7.111688256,-7.111688256,-7.111688256,-7.111688256,-7.111688256,-7.111688256
114,-472.2549312,-84.95040001,-7.442343601,-7.442343601,-7.442343601,-7.442343601,-7.442343601,-7.442343601,-7.442343601,-7.442343601,-7.442343601,-7.442343601
115,-400.3147629,-87.47025688,-6.341556669,-6.341556669,-6.341556669,-6.341556669,-6.341556669,-6.341556669,-6.341556669,-6.341556669,-6.341556669,-6.341556669
116,-388.0064346,-96.38026703,-6.00864285,-6.00864285,-6.00864285,-6.00864285,-6.00864285,-6.00864285,-6.00864285,-6.00864285,-6.00864285,-6.00864285
117,-480.5547079,-99.83628851,-5.906768616,-5.906768616,-5.906768616,-5.906768616,-5.906768616,-5.906768616,-5.906768616,-5.906768616,-5.906768616,-5.906768616
118,-411.9388892,-0.0156,-5.971069605,-5.971069605,-5.971069605,-5.971069605,-5.971069605,-5.971069605,-5.971069605,-5.971069605,-5.971069605,-5.971069605
119,-325.5344181,-0.860352236,-6.104944965,-6.104944965,-6.104944965,-6.104944965,-6.104944965,-6.104944965,-6.104944965,-6.104944965,-6.104944965,-6.104944965
120,-137.7345479,-0.0156,-6.288616347,-6.288616347,-6.288616347,-6.288616347,-6.288616347,-6.288616347,-6.288616347,-6.288616347,-6.288616347,-6.288616347
121,-111.4154068,-0.860347237,-6.488213764,-6.488213764,-6.488213764,-6.488213764,-6.488213764,-6.488213764,-6.488213764,-6.488213764,-6.488213764,-6.488213764
122,-108.8031418,-3.213978995,-6.554353346,-6.554353346,-6.554353346,-6.554353346,-6.554353346,-6.554353346,-6.554353346,-6.554353346,-6.554353346,-6.554353346
123,-110.1750585,-5.828802681,-6.600656172,-6.600656172,-6.600656172,-6.600656172,-6.600656172,-6.600656172,-6.600656172,-6.600656172,-6.600656172,-6.600656172
124,-128.4283318,-5.914166129,-6.833065626,-6.833065626,-6.833065626,-6.833065626,-6.833065626,-6.833065626,-6.833065626,-6.833065626,-6.833065626,-6.833065626
125,-199.3911534,-8.175754027,-7.001745443,-7.001745443,-7.001745443,-7.001745443,-7.001745443,-7.001745443,-7.001745443,-7.001745443,-7.001745443,-7.001745443
126,-317.8141164,-116.155448,-7.108612625,-7.108612625,-7.108612625,-7.108612625,-7.108612625,-7.108612625,-7.108612625,-7.108612625,-7.108612625,-7.108612625
127,-547.1800606,-133.0189433,-7.160600311,-7.160600311,-7.160600311,-7.160600311,-7.160600311,-7.160600311,-7.160600311,-7.160600311,-7.160600311,-7.160600311
128,-497.7442003,-104.5513937,-7.308508653,-7.308508653,-7.308508653,-7.308508653,-7.308508653,-7.308508653,-7.308508653,-7.308508653,-7.308508653,-7.308508653
129,-426.6230108,-95.62122068,-7.345319571,-7.345319571,-7.345319571,-7.345319571,-7.345319571,-7.345319571,-7.345319571,-7.345319571,-7.345319571,-7.345319571
130,-388.396941,-89.03710096,-8.569765814,-8.569765814,-8.569765814,-8.569765814,-8.569765814,-8.569765814,-8.569765814,-8.569765814,-8.569765814,-8.569765814
131,-344.9351295,-85.48016962,-7.694365745,-7.694365745,-7.694365745,-7.694365745,-7.694365745,-7.694365745,-7.694365745,-7.694365745,-7.694365745,-7.694365745
132,-336.9712554,-83.98065693,-7.09521455,-7.09521455,-7.09521455,-7.09521455,-7.09521455,-7.09521455,-7.09521455,-7.09521455,-7.09521455,-7.09521455
133,-335.5011758,-74.95246417,-6.73967795,-6.73967795,-6.73967795,-6.73967795,-6.73967795,-6.73967795,-6.73967795,-6.73967795,-6.73967795,-6.73967795
134,-337.513577,-72.54749745,-6.579252559,-6.579252559,-6.579252559,-6.579252559,-6.579252559,-6.579252559,-6.579252559,-6.579252559,-6.579252559,-6.579252559
135,-335.664437,-70.51833192,-6.394082678,-6.394082678,-6.394082678,-6.394082678,-6.394082678,-6.394082678,-6.394082678,-6.394082678,-6.394082678,-6.394082678
136,-296.1140698,-70.27225248,-6.299586448,-6.299586448,-6.299586448,-6.299586448,-6.299586448,-6.299586448,-6.299586448,-6.299586448,-6.299586448,-6.299586448
137,-348.8957346,-73.44717196,-6.111244864,-6.111244864,-6.111244864,-6.111244864,-6.111244864,-6.111244864,-6.111244864,-6.111244864,-6.111244864,-6.111244864
138,-464.0132293,-79.3032731,-7.008203027,-7.008203027,-7.008203027,-7.008203027,-7.008203027,-7.008203027,-7.008203027,-7.008203027,-7.008203027,-7.008203027
139,-382.4989529,-82.08232777,-5.890192676,-5.890192676,-5.890192676,-5.890192676,-5.890192676,-5.890192676,-5.890192676,-5.890192676,-5.890192676,-5.890192676
140,-372.9622312,-90.39394185,-5.512837233,-5.512837233,-5.512837233,-5.512837233,-5.512837233,-5.512837233,-5.512837233,-5.512837233,-5.512837233,-5.512837233
141,-454.4066825,-93.87515431,-5.302941125,-5.302941125,-5.302941125,-5.302941125,-5.302941125,-5.302941125,-5.302941125,-5.302941125,-5.302941125,-5.302941125
142,-385.3191459,-0.0156,-5.154980949,-5.154980949,-5.154980949,-5.154980949,-5.154980949,-5.154980949,-5.154980949,-5.154980949,-5.154980949,-5.154980949
143,-298.7503572,-0.860351228,-5.250230904,-5.250230904,-5.250230904,-5.250230904,-5.250230904,-5.250230904,-5.250230904,-5.250230904,-5.250230904,-5.250230904
144,-140.9676371,-0.0156,-5.346993661,-5.346993661,-5.346993661,-5.346993661,-5.346993661,-5.346993661,-5.346993661,-5.346993661,-5.346993661,-5.346993661
145,-111.4249822,-0.860352324,-5.489814276,-5.489814276,-5.489814276,-5.489814276,-5.489814276,-5.489814276,-5.489814276,-5.489814276,-5.489814276,-5.489814276
146,-109.2698504,-5.462058634,-5.575696387,-5.575696387,-5.575696387,-5.575696387,-5.575696387,-5.575696387,-5.575696387,-5.575696387,-5.575696387,-5.575696387
147,-108.0565224,-5.616278907,-5.595429127,-5.595429127,-5.595429127,-5.595429127,-5.595429127,-5.595429127,-5.595429127,-5.595429127,-5.595429127,-5.595429127
148,-132.9299808,-6.75577241,-5.65898433,-5.65898433,-5.65898433,-5.65898433,-5.65898433,-5.65898433,-5.65898433,-5.65898433,-5.65898433,-5.65898433
149,-155.2480309,-6.517554444,-5.81911927,-5.81911927,-5.81911927,-5.81911927,-5.81911927,-5.81911927,-5.81911927,-5.81911927,-5.81911927,-5.81911927
150,-198.8891162,-116.3321974,-5.94472975,-5.94472975,-5.94472975,-5.94472975,-5.94472975,-5.94472975,-5.94472975,-5.94472975,-5.94472975,-5.94472975
151,-429.1019111,-115.2067777,-6.398283415,-6.398283415,-6.398283415,-6.398283415,-6.398283415,-6.398283415,-6.398283415,-6.398283415,-6.398283415,-6.398283415
152,-557.6538088,-96.39447791,-5.945046481,-5.945046481,-5.945046481,-5.945046481,-5.945046481,-5.945046481,-5.945046481,-5.945046481,-5.945046481,-5.945046481
153,-440.7617094,-88.31195918,-5.828960523,-5.828960523,-5.828960523,-5.828960523,-5.828960523,-5.828960523,-5.828960523,-5.828960523,-5.828960523,-5.828960523
154,-376.4907432,-81.42867275,-6.637785557,-6.637785557,-6.637785557,-6.637785557,-6.637785557,-6.637785557,-6.637785557,-6.637785557,-6.637785557,-6.637785557
155,-339.4583088,-78.2487983,-5.831244241,-5.831244241,-5.831244241,-5.831244241,-5.831244241,-5.831244241,-5.831244241,-5.831244241,-5.831244241,-5.831244241
156,-295.2977128,-72.72017886,-5.286303452,-5.286303452,-5.286303452,-5.286303452,-5.286303452,-5.286303452,-5.286303452,-5.286303452,-5.286303452,-5.286303452
157,-293.9940348,-69.7565082,-5.042990358,-5.042990358,-5.042990358,-5.042990358,-5.042990358,-5.042990358,-5.042990358,-5.042990358,-5.042990358,-5.042990358
158,-292.8415986,-82.8757525,-4.91849514,-4.91849514,-4.91849514,-4.91849514,-4.91849514,-4.91849514,-4.91849514,-4.91849514,-4.91849514,-4.91849514
159,-293.310889,-85.87464689,-4.8545409,-4.8545409,-4.8545409,-4.8545409,-4.8545409,-4.8545409,-4.8545409,-4.8545409,-4.8545409,-4.8545409
160,-264.0917711,-89.30148641,-4.793697288,-4.793697288,-4.793697288,-4.793697288,-4.793697288,-4.793697288,-4.793697288,-4.793697288,-4.793697288,-4.793697288
161,-288.1615146,-89.1715293,-4.556728737,-4.556728737,-4.556728737,-4.556728737,-4.556728737,-4.556728737,-4.556728737,-4.556728737,-4.556728737,-4.556728737
162,-295.7044351,-0.860428309,-4.320762306,-4.320762306,-4.320762306,-4.320762306,-4.320762306,-4.320762306,-4.320762306,-4.320762306,-4.320762306,-4.320762306
163,-338.7361473,-0.0156,-4.206507796,-4.206507796,-4.206507796,-4.206507796,-4.206507796,-4.206507796,-4.206507796,-4.206507796,-4.206507796,-4.206507796
164,-329.930574,-0.860413053,-4.143905724,-4.143905724,-4.143905724,-4.143905724,-4.143905724,-4.143905724,-4.143905724,-4.143905724,-4.143905724,-4.143905724
165,-335.4902532,-0.860487982,-4.119875399,-4.119875399,-4.119875399,-4.119875399,-4.119875399,-4.119875399,-4.119875399,-4.119875399,-4.119875399,-4.119875399
166,-430.1563531,-0.0156,-4.266241119,-4.266241119,-4.266241119,-4.266241119,-4.266241119,-4.266241119,-4.266241119,-4.266241119,-4.266241119,-4.266241119
167,-322.6646451,-0.0156,-4.329522187,-4.329522187,-4.329522187,-4.329522187,-4.329522187,-4.329522187,-4.329522187,-4.329522187,-4.329522187,-4.329522187
168,-129.8767366,-0.860332779,-4.409479212,-4.409479212,-4.409479212,-4.409479212,-4.409479212,-4.409479212,-4.409479212,-4.409479212,-4.409479212,-4.409479212
169,-107.5855336,-2.654448306,-4.5265104,-4.5265104,-4.5265104,-4.5265104,-4.5265104,-4.5265104,-4.5265104,-4.5265104,-4.5265104,-4.5265104
170,-100.9200549,-2.980752751,-4.717234386,-4.717234386,-4.717234386,-4.717234386,-4.717234386,-4.717234386,-4.717234386,-4.717234386,-4.717234386,-4.717234386
171,-99.83865946,-4.194267481,-4.769616689,-4.769616689,-4.769616689,-4.769616689,-4.769616689,-4.769616689,-4.769616689,-4.769616689,-4.769616689,-4.769616689
172,-125.5458946,-7.577723435,-4.839887875,-4.839887875,-4.839887875,-4.839887875,-4.839887875,-4.839887875,-4.839887875,-4.839887875,-4.839887875,-4.839887875
173,-147.5310533,-4.788135687,-5.013461572,-5.013461572,-5.013461572,-5.013461572,-5.013461572,-5.013461572,-5.013461572,-5.013461572,-5.013461572,-5.013461572
174,-197.7966377,-6.600576379,-5.553573473,-5.553573473,-5.553573473,-5.553573473,-5.553573473,-5.553573473,-5.553573473,-5.553573473,-5.553573473,-5.553573473
175,-398.3268957,-4.386885871,-5.586102918,-5.586102918,-5.586102918,-5.586102918,-5.586102918,-5.586102918,-5.586102918,-5.586102918,-5.586102918,-5.586102918
176,-521.6571266,-5.05183815,-5.051484446,-5.051484446,-5.051484446,-5.051484446,-5.051484446,-5.051484446,-5.051484446,-5.051484446,-5.051484446,-5.051484446
177,-405.669167,-5.017897344,-4.688381455,-4.688381455,-4.688381455,-4.688381455,-4.688381455,-4.688381455,-4.688381455,-4.688381455,-4.688381455,-4.688381455
178,-341.3975414,-5.660589364,-5.318859692,-5.318859692,-5.318859692,-5.318859692,-5.318859692,-5.318859692,-5.318859692,-5.318859692,-5.318859692,-5.318859692
179,-280.0094919,-4.438487978,-4.459459463,-4.459459463,-4.459459463,-4.459459463,-4.459459463,-4.459459463,-4.459459463,-4.459459463,-4.459459463,-4.459459463
180,-230.3315476,-0.0156,-4.092334872,-4.092334872,-4.092334872,-4.092334872,-4.092334872,-4.092334872,-4.092334872,-4.092334872,-4.092334872,-4.092334872
181,-237.4540085,-0.860508895,-3.822163119,-3.822163119,-3.822163119,-3.822163119,-3.822163119,-3.822163119,-3.822163119,-3.822163119,-3.822163119,-3.822163119
182,-242.6532475,-0.0156,-3.681156605,-3.681156605,-3.681156605,-3.681156605,-3.681156605,-3.681156605,-3.681156605,-3.681156605,-3.681156605,-3.681156605
183,-244.9747056,-0.860349994,-3.502035476,-3.502035476,-3.502035476,-3.502035476,-3.502035476,-3.502035476,-3.502035476,-3.502035476,-3.502035476,-3.502035476
184,-209.5367147,-2.7053453,-3.419867183,-3.419867183,-3.419867183,-3.419867183,-3.419867183,-3.419867183,-3.419867183,-3.419867183,-3.419867183,-3.419867183
185,-228.6119303,-3.702286131,-4.039210797,-4.039210797,-4.039210797,-4.039210797,-4.039210797,-4.039210797,-4.039210797,-4.039210797,-4.039210797,-4.039210797
186,-251.7861787,-4.022237749,-3.288369759,-3.288369759,-3.288369759,-3.288369759,-3.288369759,-3.288369759,-3.288369759,-3.288369759,-3.288369759,-3.288369759
187,-322.0008682,-5.894107779,-3.092570589,-3.092570589,-3.092570589,-3.092570589,-3.092570589,-3.092570589,-3.092570589,-3.092570589,-3.092570589,-3.092570589
188,-316.2381143,-4.408764028,-3.05038269,-3.05038269,-3.05038269,-3.05038269,-3.05038269,-3.05038269,-3.05038269,-3.05038269,-3.05038269,-3.05038269
189,-299.6876675,-6.429571358,-3.098172356,-3.098172356,-3.098172356,-3.098172356,-3.098172356,-3.098172356,-3.098172356,-3.098172356,-3.098172356,-3.098172356
190,-372.2694134,-4.722252912,-3.126479848,-3.126479848,-3.126479848,-3.126479848,-3.126479848,-3.126479848,-3.126479848,-3.126479848,-3.126479848,-3.126479848
191,-292.5784144,-5.912387369,-3.370938938,-3.370938938,-3.370938938,-3.370938938,-3.370938938,-3.370938938,-3.370938938,-3.370938938,-3.370938938,-3.370938938
192,-123.5765631,-6.075381102,-3.473630222,-3.473630222,-3.473630222,-3.473630222,-3.473630222,-3.473630222,-3.473630222,-3.473630222,-3.473630222,-3.473630222
193,-98.10314946,-6.276895391,-3.603141088,-3.603141088,-3.603141088,-3.603141088,-3.603141088,-3.603141088,-3.603141088,-3.603141088,-3.603141088,-3.603141088
194,-99.22375031,-5.733318839,-3.648877872,-3.648877872,-3.648877872,-3.648877872,-3.648877872,-3.648877872,-3.648877872,-3.648877872,-3.648877872,-3.648877872
195,-93.39717747,-6.869498652,-3.765954576,-3.765954576,-3.765954576,-3.765954576,-3.765954576,-3.765954576,-3.765954576,-3.765954576,-3.765954576,-3.765954576
196,-115.9580458,-6.757113058,-3.814989828,-3.814989828,-3.814989828,-3.814989828,-3.814989828,-3.814989828,-3.814989828,-3.814989828,-3.814989828,-3.814989828
197,-185.2226853,-6.331192962,-4.03583603,-4.03583603,-4.03583603,-4.03583603,-4.03583603,-4.03583603,-4.03583603,-4.03583603,-4.03583603,-4.03583603
198,-302.035041,-140.8026125,-4.558922166,-4.558922166,-4.558922166,-4.558922166,-4.558922166,-4.558922166,-4.558922166,-4.558922166,-4.558922166,-4.558922166
199,-433.4374609,-107.5422913,-4.593542775,-4.593542775,-4.593542775,-4.593542775,-4.593542775,-4.593542775,-4.593542775,-4.593542775,-4.593542775,-4.593542775
200,-367.8110574,-66.3980312,-4.140757149,-4.140757149,-4.140757149,-4.140757149,-4.140757149,-4.140757149,-4.140757149,-4.140757149,-4.140757149,-4.140757149
201,-289.7399948,-47.47303976,-3.556761067,-3.556761067,-3.556761067,-3.556761067,-3.556761067,-3.556761067,-3.556761067,-3.556761067,-3.556761067,-3.556761067
202,-227.2110013,-40.09297271,-3.910650846,-3.910650846,-3.910650846,-3.910650846,-3.910650846,-3.910650846,-3.910650846,-3.910650846,-3.910650846,-3.910650846
203,-189.3666646,-37.05490967,-3.290824229,-3.290824229,-3.290824229,-3.290824229,-3.290824229,-3.290824229,-3.290824229,-3.290824229,-3.290824229,-3.290824229
204,-176.2645269,-38.49122289,-2.670412347,-2.670412347,-2.670412347,-2.670412347,-2.670412347,-2.670412347,-2.670412347,-2.670412347,-2.670412347,-2.670412347
205,-158.8132186,-26.07283204,-2.250729204,-2.250729204,-2.250729204,-2.250729204,-2.250729204,-2.250729204,-2.250729204,-2.250729204,-2.250729204,-2.250729204
206,-163.1201099,-22.4696783,-2.121238157,-2.121238157,-2.121238157,-2.121238157,-2.121238157,-2.121238157,-2.121238157,-2.121238157,-2.121238157,-2.121238157
207,-170.414638,-21.28812643,-2.019571959,-2.019571959,-2.019571959,-2.019571959,-2.019571959,-2.019571959,-2.019571959,-2.019571959,-2.019571959,-2.019571959
208,-159.9959861,-23.97742393,-2.160295966,-2.160295966,-2.160295966,-2.160295966,-2.160295966,-2.160295966,-2.160295966,-2.160295966,-2.160295966,-2.160295966
209,-228.9483505,-31.11545398,-2.939302584,-2.939302584,-2.939302584,-2.939302584,-2.939302584,-2.939302584,-2.939302584,-2.939302584,-2.939302584,-2.939302584
210,-355.5508263,-39.47550567,-2.370815875,-2.370815875,-2.370815875,-2.370815875,-2.370815875,-2.370815875,-2.370815875,-2.370815875,-2.370815875,-2.370815875
211,-280.5037961,-40.49686173,-2.216023495,-2.216023495,-2.216023495,-2.216023495,-2.216023495,-2.216023495,-2.216023495,-2.216023495,-2.216023495,-2.216023495
212,-277.8782476,-48.60404315,-2.253828753,-2.253828753,-2.253828753,-2.253828753,-2.253828753,-2.253828753,-2.253828753,-2.253828753,-2.253828753,-2.253828753
213,-387.9890708,-54.75549251,-2.44403292,-2.44403292,-2.44403292,-2.44403292,-2.44403292,-2.44403292,-2.44403292,-2.44403292,-2.44403292,-2.44403292
214,-302.2079293,-0.0156,-2.537422479,-2.537422479,-2.537422479,-2.537422479,-2.537422479,-2.537422479,-2.537422479,-2.537422479,-2.537422479,-2.537422479
215,-195.4403671,-0.860350135,-2.711930868,-2.711930868,-2.711930868,-2.711930868,-2.711930868,-2.711930868,-2.711930868,-2.711930868,-2.711930868,-2.711930868
216,-146.2942299,-0.0156,-2.98201771,-2.98201771,-2.98201771,-2.98201771,-2.98201771,-2.98201771,-2.98201771,-2.98201771,-2.98201771,-2.98201771
217,-109.9537484,-0.860351912,-3.123932895,-3.123932895,-3.123932895,-3.123932895,-3.123932895,-3.123932895,-3.123932895,-3.123932895,-3.123932895,-3.123932895
218,-105.6569502,-0.0156,-3.253943453,-3.253943453,-3.253943453,-3.253943453,-3.253943453,-3.253943453,-3.253943453,-3.253943453,-3.253943453,-3.253943453
219,-95.52283445,-0.0156,-3.359178905,-3.359178905,-3.359178905,-3.359178905,-3.359178905,-3.359178905,-3.359178905,-3.359178905,-3.359178905,-3.359178905
220,-115.1492252,-0.860352919,-3.460170224,-3.460170224,-3.460170224,-3.460170224,-3.460170224,-3.460170224,-3.460170224,-3.460170224,-3.460170224,-3.460170224
221,-183.5326237,-0.860458938,-3.615506017,-3.615506017,-3.615506017,-3.615506017,-3.615506017,-3.615506017,-3.615506017,-3.615506017,-3.615506017,-3.615506017
222,-298.397551,-80.56299704,-3.783048329,-3.783048329,-3.783048329,-3.783048329,-3.783048329,-3.783048329,-3.783048329,-3.783048329,-3.783048329,-3.783048329
223,-409.8043094,-63.47774316,-4.082559072,-4.082559072,-4.082559072,-4.082559072,-4.082559072,-4.082559072,-4.082559072,-4.082559072,-4.082559072,-4.082559072
224,-339.8854661,-36.62187005,-3.780060549,-3.780060549,-3.780060549,-3.780060549,-3.780060549,-3.780060549,-3.780060549,-3.780060549,-3.780060549,-3.780060549
225,-283.7979152,-26.47826257,-3.441386523,-3.441386523,-3.441386523,-3.441386523,-3.441386523,-3.441386523,-3.441386523,-3.441386523,-3.441386523,-3.441386523
226,-231.1482071,-21.74120581,-3.816120726,-3.816120726,-3.816120726,-3.816120726,-3.816120726,-3.816120726,-3.816120726,-3.816120726,-3.816120726,-3.816120726
227,-184.115668,-20.63137873,-3.046889194,-3.046889194,-3.046889194,-3.046889194,-3.046889194,-3.046889194,-3.046889194,-3.046889194,-3.046889194,-3.046889194
228,-170.2681606,-25.59185737,-2.722500952,-2.722500952,-2.722500952,-2.722500952,-2.722500952,-2.722500952,-2.722500952,-2.722500952,-2.722500952,-2.722500952
229,-166.8866372,-18.9780414,-2.569555073,-2.569555073,-2.569555073,-2.569555073,-2.569555073,-2.569555073,-2.569555073,-2.569555073,-2.569555073,-2.569555073
230,-169.2256377,-18.41944503,-2.433959082,-2.433959082,-2.433959082,-2.433959082,-2.433959082,-2.433959082,-2.433959082,-2.433959082,-2.433959082,-2.433959082
231,-181.2245537,-19.20834216,-2.444624454,-2.444624454,-2.444624454,-2.444624454,-2.444624454,-2.444624454,-2.444624454,-2.444624454,-2.444624454,-2.444624454
232,-158.6251328,-19.87463521,-2.419914059,-2.419914059,-2.419914059,-2.419914059,-2.419914059,-2.419914059,-2.419914059,-2.419914059,-2.419914059,-2.419914059
233,-208.3155759,-22.73326844,-2.946956027,-2.946956027,-2.946956027,-2.946956027,-2.946956027,-2.946956027,-2.946956027,-2.946956027,-2.946956027,-2.946956027
234,-341.0612683,-29.10275776,-2.490192786,-2.490192786,-2.490192786,-2.490192786,-2.490192786,-2.490192786,-2.490192786,-2.490192786,-2.490192786,-2.490192786
235,-283.2912757,-31.13870389,-2.358936374,-2.358936374,-2.358936374,-2.358936374,-2.358936374,-2.358936374,-2.358936374,-2.358936374,-2.358936374,-2.358936374
236,-275.9431337,-37.77216632,-2.352050401,-2.352050401,-2.352050401,-2.352050401,-2.352050401,-2.352050401,-2.352050401,-2.352050401,-2.352050401,-2.352050401
237,-449.8606025,-43.95581079,-2.767896736,-2.767896736,-2.767896736,-2.767896736,-2.767896736,-2.767896736,-2.767896736,-2.767896736,-2.767896736,-2.767896736
238,-343.5752214,-0.0156,-2.87439938,-2.87439938,-2.87439938,-2.87439938,-2.87439938,-2.87439938,-2.87439938,-2.87439938,-2.87439938,-2.87439938
239,-232.0885607,-0.860349395,-3.027999688,-3.027999688,-3.027999688,-3.027999688,-3.027999688,-3.027999688,-3.027999688,-3.027999688,-3.027999688,-3.027999688
240,-122.423561,-0.0156,-3.222465966,-3.222465966,-3.222465966,-3.222465966,-3.222465966,-3.222465966,-3.222465966,-3.222465966,-3.222465966,-3.222465966
241,-92.85214346,-0.860351444,-3.456039842,-3.456039842,-3.456039842,-3.456039842,-3.456039842,-3.456039842,-3.456039842,-3.456039842,-3.456039842,-3.456039842
242,-90.52486736,-0.0156,-3.663419386,-3.663419386,-3.663419386,-3.663419386,-3.663419386,-3.663419386,-3.663419386,-3.663419386,-3.663419386,-3.663419386
243,-89.23921921,-0.860352765,-3.841971648,-3.841971648,-3.841971648,-3.841971648,-3.841971648,-3.841971648,-3.841971648,-3.841971648,-3.841971648,-3.841971648
244,-114.2268094,-0.0156,-3.996657082,-3.996657082,-3.996657082,-3.996657082,-3.996657082,-3.996657082,-3.996657082,-3.996657082,-3.996657082,-3.996657082
245,-182.2064504,-0.86046545,-4.199794865,-4.199794865,-4.199794865,-4.199794865,-4.199794865,-4.199794865,-4.199794865,-4.199794865,-4.199794865,-4.199794865
246,-301.2509533,-75.70949996,-4.40829755,-4.40829755,-4.40829755,-4.40829755,-4.40829755,-4.40829755,-4.40829755,-4.40829755,-4.40829755,-4.40829755
247,-465.8612081,-68.45437376,-4.884330759,-4.884330759,-4.884330759,-4.884330759,-4.884330759,-4.884330759,-4.884330759,-4.884330759,-4.884330759,-4.884330759
