Load,ahp,boiler,chp,ar,hrar,ec,TES-H,TES-C
0.442,,403.1575925,462.5232707,509.8429244,300.2812147,,,
0.443,,404.0697138,463.2355314,510.9805809,300.9057403,,,
0.444,,404.981835,463.9473605,512.1182159,301.5303224,,,
0.445,,405.8939563,464.6587617,513.2558293,302.1549613,,,
0.446,,406.8060775,465.3697385,514.3934213,302.7796568,,,
0.447,,407.7181988,466.0802947,515.5309917,303.4044089,,,
0.448,,408.63032,466.7904338,516.6685406,304.0292176,,,
0.449,,409.5424413,467.5001596,517.8060679,304.6540829,,,
0.45,,410.4545625,468.2094754,518.9435738,305.2790049,,,
0.451,,411.3666838,468.918385,520.0810581,305.9039834,,,
0.452,,412.278805,469.626892,521.2185209,306.5290186,,,
0.453,,413.1909263,470.3349998,522.3559622,307.1541103,,,
0.454,,414.1030475,471.042712,523.4933819,307.7792586,,,
0.455,,415.0151688,471.7500322,524.6307802,308.4044635,,,
0.456,,415.92729,472.4569639,525.7681569,309.029725,,,
0.457,,416.8394113,473.1635105,526.9055121,309.655043,,,
0.458,,417.7515325,473.8696756,528.0428457,310.2804175,,,
0.459,,418.6636538,474.5754627,529.1801579,310.9058486,,,
0.46,,419.575775,475.2808751,530.3174485,311.5313363,,,
0.461,,420.4878963,475.9859165,531.4547176,312.1568805,,,
0.462,,421.4000175,476.6905901,532.5919652,312.7824812,,,
0.463,,422.3121388,477.3948995,533.7291912,313.4081384,,,
0.464,,423.22426,478.0988481,534.8663957,314.0338522,,,
0.465,,424.1363813,478.8024392,536.0035787,314.6596224,,,
0.466,,425.0485025,479.5056763,537.1407402,315.2854491,,,
0.467,,425.9606238,480.2085628,538.2778802,315.9113324,,,
0.468,,426.872745,480.911102,539.4149986,316.5372721,,,
0.469,,427.7848663,481.6132972,540.5520956,317.1632683,,,
0.47,,428.6969875,482.3151519,541.6891709,317.789321,,,
0.471,,429.6091088,483.0166693,542.8262248,318.4154301,,,
0.472,,430.52123,483.7178528,543.9632572,319.0415957,,,
0.473,,431.4333513,484.4187057,545.100268,319.6678177,,,
0.474,,432.3454725,485.1192314,546.2372573,320.2940962,,,
0.475,,433.2575938,485.819433,547.3742251,320.9204311,,,
0.476,,434.169715,486.5193138,548.5111713,321.5468225,,,
0.477,,435.0818363,487.2188772,549.6480961,322.1732702,,,
0.478,,435.9939575,487.9181264,550.7849993,322.7997744,,,
0.479,,436.9060788,488.6170647,551.921881,323.426335,,,
0.48,,437.8182,489.3156952,553.0587412,324.052952,,,
0.481,,438.7303213,490.0140212,554.1955798,324.6796254,,,
0.482,,439.6424425,490.7120459,555.3323969,325.3063552,,,
0.483,,440.5545638,491.4097725,556.4691925,325.9331413,,,
0.484,,441.466685,492.1072043,557.6059666,326.5599839,,,
0.485,,442.3788063,492.8043443,558.7427192,327.1868828,,,
0.486,,443.2909275,493.5011958,559.8794502,327.8138381,,,
0.487,,444.2030488,494.1977619,561.0161597,328.4408497,,,
0.488,,445.11517,494.8940457,562.1528477,329.0679176,,,
0.489,,446.0272913,495.5900505,563.2895142,329.695042,,,
0.49,,446.9394125,496.2857793,564.4261591,330.3222226,,,
0.491,,447.8515338,496.9812353,565.5627825,330.9494596,,,
0.492,,448.763655,497.6764216,566.6993844,331.5767529,,,
0.493,,449.6757763,498.3713412,567.8359648,332.2041025,,,
0.494,,450.5878975,499.0659973,568.9725237,332.8315084,,,
0.495,,451.5000188,499.760393,570.109061,333.4589706,,,
0.496,,452.41214,500.4545312,571.2455768,334.0864891,,,
0.497,,453.3242613,501.1484151,572.3820711,334.7140639,,,
0.498,,454.2363825,501.8420478,573.5185438,335.341695,,,
0.499,,455.1485038,502.5354322,574.6549951,335.9693823,,,
0.5,,456.060625,503.2285714,575.7914248,336.5971259,,,
0.501,,456.9727463,503.9214685,576.927833,337.2249258,,,
0.502,,457.8848675,504.6141264,578.0642197,337.8527819,,,
0.503,,458.7969888,505.3065481,579.2005848,338.4806943,,,
0.504,,459.70911,505.9987367,580.3369285,339.1086629,,,
0.505,,460.6212313,506.6906951,581.4732506,339.7366878,,,
0.506,,461.5333525,507.3824263,582.6095511,340.3647688,,,
0.507,,462.4454738,508.0739332,583.7458302,340.9929061,,,
0.508,,463.357595,508.7652189,584.8820877,341.6210996,,,
0.509,,464.2697163,509.4562863,586.0183238,342.2493493,,,
0.51,,465.1818375,510.1471383,587.1545383,342.8776552,,,
0.511,,466.0939588,510.8377779,588.2907312,343.5060173,,,
0.512,,467.00608,511.5282079,589.4269027,344.1344356,,,
0.513,,467.9182013,512.2184314,590.5630526,344.76291,,,
0.514,,468.8303225,512.9084511,591.699181,345.3914407,,,
0.515,,469.7424438,513.5982701,592.8352879,346.0200275,,,
0.516,,470.654565,514.2878911,593.9713732,346.6486704,,,
0.517,,471.5666863,514.9773172,595.1074371,347.2773695,,,
0.518,,472.4788075,515.666551,596.2434794,347.9061248,,,
0.519,,473.3909288,516.3555956,597.3795002,348.5349362,,,
0.52,,474.30305,517.0444538,598.5154994,349.1638037,,,
0.521,,475.2151713,517.7331284,599.6514772,349.7927273,,,
0.522,,476.1272925,518.4216222,600.7874334,350.4217071,,,
0.523,,477.0394138,519.1099381,601.9233681,351.0507429,,,
0.524,,477.951535,519.798079,603.0592813,351.6798349,,,
0.525,,478.8636563,520.4860476,604.1951729,352.308983,,,
0.526,,479.7757775,521.1738467,605.3310431,352.9381871,,,
0.527,,480.6878988,521.8614792,606.4668917,353.5674474,,,
0.528,,481.60002,522.5489479,607.6027188,354.1967637,,,
0.529,,482.5121413,523.2362554,608.7385243,354.8261361,,,
0.53,,483.4242625,523.9234047,609.8743084,355.4555646,,,
0.531,,484.3363838,524.6103984,611.0100709,356.0850491,,,
0.532,,485.248505,525.2972394,612.1458119,356.7145896,,,
0.533,,486.1606263,525.9839304,613.2815314,357.3441863,,,
0.534,,487.0727475,526.6704742,614.4172293,357.9738389,,,
0.535,,487.9848688,527.3568734,615.5529058,358.6035476,,,
0.536,,488.89699,528.0431308,616.6885607,359.2333123,,,
0.537,,489.8091113,528.7292492,617.824194,359.863133,,,
0.538,,490.7212325,529.4152313,618.9598059,360.4930097,,,
0.539,,491.6333538,530.1010797,620.0953963,361.1229425,,,
0.54,,492.545475,530.7867973,621.2309651,361.7529312,,,
0.541,,493.4575963,531.4723866,622.3665124,362.3829759,,,
0.542,,494.3697175,532.1578504,623.5020381,363.0130766,,,
0.543,,495.2818388,532.8431913,624.6375424,363.6432333,,,
0.544,,496.19396,533.5284121,625.7730251,364.2734459,,,
0.545,,497.1060813,534.2135154,626.9084863,364.9037146,,,
0.546,,498.0182025,534.8985039,628.043926,365.5340391,,,
0.547,,498.9303238,535.5833802,629.1793442,366.1644197,,,
0.548,,499.842445,536.268147,630.3147408,366.7948561,,,
0.549,,500.7545663,536.952807,631.4501159,367.4253485,,,
0.55,,501.6666875,537.6373626,632.5854695,368.0558969,,,
0.551,,502.5788088,538.3218167,633.7208016,368.6865011,,,
0.552,,503.49093,539.0061718,634.8561121,369.3171613,,,
0.553,,504.4030513,539.6904306,635.9914011,369.9478774,,,
0.554,,505.3151725,540.3745955,637.1266686,370.5786494,,,
0.555,,506.2272938,541.0586694,638.2619146,371.2094772,,,
0.556,,507.139415,541.7426547,639.3971391,371.840361,,,
0.557,,508.0515363,542.426554,640.532342,372.4713007,,,
0.558,,508.9636575,543.11037,641.6675234,373.1022962,,,
0.559,,509.8757788,543.7941052,642.8026833,373.7333476,,,
0.56,,510.7879,544.4777622,643.9378217,374.3644549,,,
0.561,,511.7000213,545.1613436,645.0729385,374.995618,,,
0.562,,512.6121425,545.8448518,646.2080338,375.626837,,,
0.563,,513.5242638,546.5282896,647.3431076,376.2581118,,,
0.564,,514.436385,547.2116594,648.4781599,376.8894425,,,
0.565,,515.3485063,547.8949637,649.6131907,377.520829,,,
0.566,,516.2606275,548.5782052,650.7481999,378.1522713,,,
0.567,,517.1727488,549.2613863,651.8831876,378.7837694,,,
0.568,,518.08487,549.9445096,653.0181538,379.4153233,,,
0.569,,518.9969913,550.6275776,654.1530985,380.0469331,,,
0.57,,519.9091125,551.3105928,655.2880216,380.6785986,,,
0.571,,520.8212338,551.9935577,656.4229232,381.31032,,,
0.572,,521.733355,552.6764749,657.5578033,381.9420971,,,
0.573,,522.6454763,553.3593468,658.6926619,382.57393,,,
0.574,,523.5575975,554.0421759,659.8274989,383.2058187,,,
0.575,,524.4697188,554.7249647,660.9623145,383.8377631,,,
0.576,,525.38184,555.4077158,662.0971085,384.4697633,,,
0.577,,526.2939613,556.0904315,663.231881,385.1018192,,,
0.578,,527.2060825,556.7731143,664.3666319,385.7339309,,,
0.579,,528.1182038,557.4557668,665.5013614,386.3660983,,,
0.58,,529.030325,558.1383913,666.6360693,386.9983215,,,
0.581,,529.9424463,558.8209904,667.7707557,387.6306004,,,
0.582,,530.8545675,559.5035665,668.9054205,388.262935,,,
0.583,,531.7666888,560.186122,670.0400639,388.8953253,,,
0.584,,532.67881,560.8686594,671.1746857,389.5277713,,,
0.585,,533.5909313,561.5511811,672.309286,390.160273,,,
0.586,,534.5030525,562.2336896,673.4438648,390.7928304,,,
0.587,,535.4151738,562.9161872,674.5784221,391.4254435,,,
0.588,,536.327295,563.5986764,675.7129578,392.0581123,,,
0.589,,537.2394163,564.2811597,676.847472,392.6908367,,,
0.59,,538.1515375,564.9636394,677.9819647,393.3236169,,,
0.591,,539.0636588,565.6461179,679.1164359,393.9564526,,,
0.592,,539.97578,566.3285977,680.2508855,394.5893441,,,
0.593,,540.8879013,567.0110811,681.3853136,395.2222911,,,
0.594,,541.8000225,567.6935705,682.5197202,395.8552938,,,
0.595,,542.7121438,568.3760684,683.6541053,396.4883522,,,
0.596,,543.624265,569.0585771,684.7884689,397.1214661,,,
0.597,,544.5363863,569.7410989,685.9228109,397.7546357,,,
0.598,,545.4485075,570.4236364,687.0571314,398.3878609,,,
0.599,,546.3606288,571.1061918,688.1914304,399.0211418,,,
0.6,,547.27275,571.7887674,689.3257079,399.6544782,,,
0.601,,548.1848713,572.4713658,690.4599638,400.2878702,,,
0.602,,549.0969925,573.1539892,691.5941982,400.9213178,,,
0.603,,550.0091138,573.83664,692.7284111,401.5548209,,,
0.604,,550.921235,574.5193205,693.8626025,402.1883797,,,
0.605,,551.8333563,575.2020331,694.9967724,402.821994,,,
0.606,,552.7454775,575.8847801,696.1309207,403.4556639,,,
0.607,,553.6575988,576.5675639,697.2650475,404.0893893,,,
0.608,,554.56972,577.2503868,698.3991528,404.7231703,,,
0.609,,555.4818413,577.9332511,699.5332365,405.3570068,,,
0.61,,556.3939625,578.6161591,700.6672988,405.9908989,,,
0.611,,557.3060838,579.2991133,701.8013395,406.6248464,,,
0.612,,558.218205,579.9821158,702.9353587,407.2588495,,,
0.613,,559.1303263,580.665169,704.0693564,407.8929082,,,
0.614,,560.0424475,581.3482752,705.2033325,408.5270223,,,
0.615,,560.9545688,582.0314368,706.3372871,409.1611919,,,
0.616,,561.86669,582.714656,707.4712202,409.7954171,,,
0.617,,562.7788113,583.3979351,708.6051318,410.4296977,,,
0.618,,563.6909325,584.0812764,709.7390219,411.0640338,,,
0.619,,564.6030538,584.7646823,710.8728904,411.6984254,,,
0.62,,565.515175,585.4481549,712.0067374,412.3328724,,,
0.621,,566.4272963,586.1316966,713.1405629,412.9673749,,,
0.622,,567.3394175,586.8153097,714.2743669,413.6019329,,,
0.623,,568.2515388,587.4989964,715.4081493,414.2365463,,,
0.624,,569.16366,588.182759,716.5419103,414.8712152,,,
0.625,,570.0757813,588.8665998,717.6756497,415.5059395,,,
0.626,,570.9879025,589.550521,718.8093675,416.1407192,,,
0.627,,571.9000238,590.234525,719.9430639,416.7755544,,,
0.628,,572.812145,590.9186139,721.0767387,417.410445,,,
0.629,,573.7242663,591.6027901,722.210392,418.0453909,,,
0.63,,574.6363875,592.2870557,723.3440238,418.6803923,,,
0.631,,575.5485088,592.9714131,724.4776341,419.3154491,,,
0.632,,576.46063,593.6558645,725.6112228,419.9505613,,,
0.633,,577.3727513,594.340412,726.7447901,420.5857289,,,
0.634,,578.2848725,595.025058,727.8783358,421.2209518,,,
0.635,,579.1969938,595.7098048,729.0118599,421.8562302,,,
0.636,,580.109115,596.3946544,730.1453626,422.4915639,,,
0.637,,581.0212363,597.0796092,731.2788437,423.1269529,,,
0.638,,581.9333575,597.7646714,732.4123033,423.7623973,,,
0.639,,582.8454788,598.4498432,733.5457414,424.3978971,,,
0.64,,583.7576,599.1351269,734.679158,425.0334521,,,
0.641,,584.6697213,599.8205246,735.812553,425.6690626,,,
0.642,,585.5818425,600.5060385,736.9459265,426.3047283,,,
0.643,,586.4939638,601.191671,738.0792785,426.9404494,,,
0.644,,587.406085,601.8774241,739.212609,427.5762258,,,
0.645,,588.3182063,602.5633002,740.345918,428.2120575,,,
0.646,,589.2303275,603.2493013,741.4792054,428.8479445,,,
0.647,,590.1424488,603.9354297,742.6124713,429.4838868,,,
0.648,,591.05457,604.6216877,743.7457157,430.1198844,,,
0.649,,591.9666913,605.3080773,744.8789385,430.7559372,,,
0.65,,592.8788125,605.9946009,746.0121399,431.3920454,,,
0.651,,593.7909338,606.6812605,747.1453197,432.0282088,,,
0.652,,594.703055,607.3680584,748.278478,432.6644275,,,
0.653,,595.6151763,608.0549968,749.4116148,433.3007014,,,
0.654,,596.5272975,608.7420778,750.54473,433.9370306,,,
0.655,,597.4394188,609.4293036,751.6778237,434.573415,,,
0.656,,598.35154,610.1166764,752.8108959,435.2098547,,,
0.657,,599.2636613,610.8041984,753.9439466,435.8463496,,,
0.658,,600.1757825,611.4918718,755.0769758,436.4828997,,,
0.659,,601.0879038,612.1796986,756.2099834,437.1195051,,,
0.66,,602.000025,612.8676812,757.3429695,437.7561656,,,
0.661,,602.9121463,613.5558216,758.4759341,438.3928814,,,
0.662,,603.8242675,614.244122,759.6088772,439.0296523,,,
0.663,,604.7363888,614.9325846,760.7417987,439.6664785,,,
0.664,,605.64851,615.6212115,761.8746988,440.3033598,,,
0.665,,606.5606313,616.310005,763.0075773,440.9402964,,,
0.666,,607.4727525,616.998967,764.1404342,441.5772881,,,
0.667,,608.3848738,617.6880999,765.2732697,442.2143349,,,
0.668,,609.296995,618.3774058,766.4060836,442.8514369,,,
0.669,,610.2091163,619.0668867,767.538876,443.4885941,,,
0.67,,611.1212375,619.7565449,768.6716469,444.1258065,,,
0.671,,612.0333588,620.4463824,769.8043963,444.7630739,,,
0.672,,612.94548,621.1364015,770.9371241,445.4003965,,,
0.673,,613.8576013,621.8266043,772.0698305,446.0377743,,,
0.674,,614.7697225,622.5169929,773.2025153,446.6752071,,,
0.675,,615.6818438,623.2075694,774.3351785,447.3126951,,,
0.676,,616.593965,623.898336,775.4678203,447.9502382,,,
0.677,,617.5060863,624.5892949,776.6004405,448.5878364,,,
0.678,,618.4182075,625.280448,777.7330392,449.2254897,,,
0.679,,619.3303288,625.9717977,778.8656164,449.863198,,,
0.68,,620.24245,626.6633459,779.9981721,450.5009615,,,
0.681,,621.1545713,627.3550949,781.1307062,451.13878,,,
0.682,,622.0666925,628.0470467,782.2632188,451.7766536,,,
0.683,,622.9788138,628.7392035,783.3957099,452.4145823,,,
0.684,,623.890935,629.4315673,784.5281795,453.0525661,,,
0.685,,624.8030563,630.1241404,785.6606275,453.6906048,,,
0.686,,625.7151775,630.8169248,786.7930541,454.3286987,,,
0.687,,626.6272988,631.5099226,787.9254591,454.9668476,,,
0.688,,627.53942,632.203136,789.0578426,455.6050515,,,
0.689,,628.4515413,632.8965671,790.1902045,456.2433104,,,
0.69,,629.3636625,633.5902179,791.3225449,456.8816244,,,
0.691,,630.2757838,634.2840906,792.4548639,457.5199933,,,
0.692,,631.187905,634.9781873,793.5871613,458.1584173,,,
0.693,,632.1000263,635.6725101,794.7194371,458.7968963,,,
0.694,,633.0121475,636.367061,795.8516915,459.4354303,,,
0.695,,633.9242688,637.0618423,796.9839243,460.0740193,,,
0.696,,634.83639,637.756856,798.1161356,460.7126632,,,
0.697,,635.7485113,638.4521042,799.2483254,461.3513622,,,
0.698,,636.6606325,639.147589,800.3804936,461.9901161,,,
0.699,,637.5727538,639.8433125,801.5126404,462.6289249,,,
0.7,,638.484875,640.5392768,802.6447656,463.2677887,,,
0.701,,639.3969963,641.235484,803.7768693,463.9067075,,,
0.702,,640.3091175,641.9319362,804.9089514,464.5456812,,,
0.703,,641.2212388,642.6286354,806.0410121,465.1847099,,,
0.704,,642.13336,643.3255838,807.1730512,465.8237935,,,
0.705,,643.0454813,644.0227835,808.3050688,466.462932,,,
0.706,,643.9576025,644.7202365,809.4370649,467.1021255,,,
0.707,,644.8697238,645.417945,810.5690394,467.7413738,,,
0.708,,645.781845,646.1159109,811.7009925,468.3806771,,,
0.709,,646.6939663,646.8141365,812.832924,469.0200353,,,
0.71,,647.6060875,647.5126238,813.964834,469.6594483,,,
0.711,,648.5182088,648.2113749,815.0967224,470.2989163,,,
0.712,,649.43033,648.9103918,816.2285894,470.9384391,,,
0.713,,650.3424513,649.6096766,817.3604348,471.5780168,,,
0.714,,651.2545725,650.3092315,818.4922587,472.2176494,,,
0.715,,652.1666938,651.0090585,819.6240611,472.8573368,,,
0.716,,653.078815,651.7091597,820.7558419,473.4970791,,,
0.717,,653.9909363,652.4095371,821.8876012,474.1368763,,,
0.718,,654.9030575,653.1101928,823.019339,474.7767283,,,
0.719,,655.8151788,653.811129,824.1510553,475.4166351,,,
0.72,,656.7273,654.5123477,825.2827501,476.0565968,,,
0.721,,657.6394213,655.2138509,826.4144233,476.6966133,,,
0.722,,658.5515425,655.9156408,827.546075,477.3366846,,,
0.723,,659.4636638,656.6177194,828.6777052,477.9768107,,,
0.724,,660.375785,657.3200888,829.8093139,478.6169916,,,
0.725,,661.2879063,658.022751,830.940901,479.2572274,,,
0.726,,662.2000275,658.7257082,832.0724667,479.8975179,,,
0.727,,663.1121488,659.4289623,833.2040108,480.5378632,,,
0.728,,664.02427,660.1325156,834.3355334,481.1782633,,,
0.729,,664.9363913,660.8363699,835.4670344,481.8187182,,,
0.73,,665.8485125,661.5405275,836.598514,482.4592279,,,
0.731,,666.7606338,662.2449904,837.729972,483.0997923,,,
0.732,,667.672755,662.9497606,838.8614085,483.7404114,,,
0.733,,668.5848763,663.6548403,839.9928234,484.3810854,,,
0.734,,669.4969975,664.3602314,841.1242169,485.021814,,,
0.735,,670.4091188,665.0659361,842.2555888,485.6625974,,,
0.736,,671.32124,665.7719564,843.3869392,486.3034356,,,
0.737,,672.2333613,666.4782943,844.5182681,486.9443284,,,
0.738,,673.1454825,667.1849521,845.6495754,487.585276,,,
0.739,,674.0576038,667.8919316,846.7808613,488.2262783,,,
0.74,,674.969725,668.599235,847.9121256,488.8673353,,,
0.741,,675.8818463,669.3068644,849.0433684,489.508447,,,
0.742,,676.7939675,670.0148218,850.1745896,490.1496134,,,
0.743,,677.7060888,670.7231093,851.3057894,490.7908345,,,
0.744,,678.61821,671.4317289,852.4369676,491.4321103,,,
0.745,,679.5303313,672.1406827,853.5681243,492.0734407,,,
0.746,,680.4424525,672.8499728,854.6992595,492.7148258,,,
0.747,,681.3545738,673.5596012,855.8303731,493.3562656,,,
0.748,,682.266695,674.26957,856.9614652,493.9977601,,,
0.749,,683.1788163,674.9798813,858.0925358,494.6393092,,,
0.75,,684.0909375,675.6905371,859.2235849,495.2809129,,,
0.751,,685.0030588,676.4015395,860.3546125,495.9225713,,,
0.752,,685.91518,677.1128905,861.4856185,496.5642843,,,
0.753,,686.8273013,677.8245923,862.6166031,497.2060519,,,
0.754,,687.7394225,678.5366468,863.747566,497.8478742,,,
0.755,,688.6515438,679.2490562,864.8785075,498.4897511,,,
0.756,,689.563665,679.9618225,866.0094275,499.1316825,,,
0.757,,690.4757863,680.6749477,867.1403259,499.7736686,,,
0.758,,691.3879075,681.388434,868.2712028,500.4157093,,,
0.759,,692.3000288,682.1022834,869.4020582,501.0578046,,,
0.76,,693.21215,682.8164979,870.532892,501.6999544,,,
0.761,,694.1242713,683.5310797,871.6637044,502.3421589,,,
0.762,,695.0363925,684.2460308,872.7944952,502.9844179,,,
0.763,,695.9485138,684.9613532,873.9252645,503.6267314,,,
0.764,,696.860635,685.677049,875.0560123,504.2690996,,,
0.765,,697.7727563,686.3931204,876.1867385,504.9115222,,,
0.766,,698.6848775,687.1095692,877.3174432,505.5539995,,,
0.767,,699.5969988,687.8263977,878.4481264,506.1965312,,,
0.768,,700.50912,688.5436079,879.5787881,506.8391175,,,
0.769,,701.4212413,689.2612018,880.7094283,507.4817584,,,
0.77,,702.3333625,689.9791816,881.8400469,508.1244537,,,
0.771,,703.2454838,690.6975492,882.970644,508.7672036,,,
0.772,,704.157605,691.4163068,884.1012196,509.410008,,,
0.773,,705.0697263,692.1354564,885.2317737,510.0528669,,,
0.774,,705.9818475,692.8550001,886.3623062,510.6957802,,,
0.775,,706.8939688,693.57494,887.4928172,511.3387481,,,
0.776,,707.80609,694.2952781,888.6233067,511.9817705,,,
0.777,,708.7182113,695.0160165,889.7537747,512.6248473,,,
0.778,,709.6303325,695.7371572,890.8842212,513.2679786,,,
0.779,,710.5424538,696.4587024,892.0146461,513.9111644,,,
0.78,,711.454575,697.1806541,893.1450495,514.5544046,,,
0.781,,712.3666963,697.9030144,894.2754314,515.1976993,,,
0.782,,713.2788175,698.6257854,895.4057918,515.8410484,,,
0.783,,714.1909388,699.3489691,896.5361306,516.484452,,,
0.784,,715.10306,700.0725676,897.6664479,517.12791,,,
0.785,,716.0151813,700.7965829,898.7967437,517.7714225,,,
0.786,,716.9273025,701.5210173,899.927018,518.4149894,,,
0.787,,717.8394238,702.2458727,901.0572707,519.0586106,,,
0.788,,718.751545,702.9711512,902.187502,519.7022863,,,
0.789,,719.6636663,703.6968548,903.3177117,520.3460165,,,
0.79,,720.5757875,704.4229858,904.4478999,520.989801,,,
0.791,,721.4879088,705.1495461,905.5780665,521.6336399,,,
0.792,,722.40003,705.8765378,906.7082117,522.2775331,,,
0.793,,723.3121513,706.6039631,907.8383353,522.9214808,,,
0.794,,724.2242725,707.331824,908.9684374,523.5654829,,,
0.795,,725.1363938,708.0601225,910.0985179,524.2095393,,,
0.796,,726.048515,708.7888608,911.228577,524.85365,,,
0.797,,726.9606363,709.5180409,912.3586145,525.4978152,,,
0.798,,727.8727575,710.247665,913.4886305,526.1420347,,,
0.799,,728.7848788,710.9777351,914.618625,526.7863085,,,
0.8,,729.697,711.7082534,915.748598,527.4306367,,,
0.801,,730.6091213,712.4392218,916.8785494,528.0750192,,,
0.802,,731.5212425,713.1706425,918.0084793,528.719456,,,
0.803,,732.4333638,713.9025176,919.1383877,529.3639471,,,
0.804,,733.345485,714.6348492,920.2682746,530.0084926,,,
0.805,,734.2576063,715.3676394,921.3981399,530.6530923,,,
0.806,,735.1697275,716.1008902,922.5279837,531.2977464,,,
0.807,,736.0818488,716.8346038,923.657806,531.9424548,,,
0.808,,736.99397,717.5687823,924.7876068,532.5872174,,,
0.809,,737.9060913,718.3034277,925.9173861,533.2320344,,,
0.81,,738.8182125,719.0385422,927.0471438,533.8769056,,,
0.811,,739.7303338,719.7741278,928.17688,534.5218311,,,
0.812,,740.642455,720.5101867,929.3065947,535.1668108,,,
0.813,,741.5545763,721.246721,930.4362879,535.8118449,,,
0.814,,742.4666975,721.9837328,931.5659595,536.4569331,,,
0.815,,743.3788188,722.7212241,932.6956096,537.1020756,,,
0.816,,744.29094,723.4591972,933.8252382,537.7472724,,,
0.817,,745.2030613,724.197654,934.9548453,538.3925234,,,
0.818,,746.1151825,724.9365968,936.0844309,539.0378286,,,
0.819,,747.0273038,725.6760275,937.2139949,539.683188,,,
0.82,,747.939425,726.4159484,938.3435374,540.3286017,,,
0.821,,748.8515463,727.1563616,939.4730584,540.9740696,,,
0.822,,749.7636675,727.8972691,940.6025578,541.6195917,,,
0.823,,750.6757888,728.6386731,941.7320358,542.2651679,,,
0.824,,751.58791,729.3805758,942.8614922,542.9107984,,,
0.825,,752.5000313,730.1229791,943.9909271,543.5564831,,,
0.826,,753.4121525,730.8658853,945.1203405,544.2022219,,,
0.827,,754.3242738,731.6092965,946.2497323,544.8480149,,,
0.828,,755.236395,732.3532148,947.3791026,545.4938621,,,
0.829,,756.1485163,733.0976424,948.5084514,546.1397635,,,
0.83,,757.0606375,733.8425813,949.6377787,546.785719,,,
0.831,,757.9727588,734.5880336,950.7670845,547.4317286,,,
0.832,,758.88488,735.3340016,951.8963687,548.0777924,,,
0.833,,759.7970013,736.0804874,953.0256314,548.7239103,,,
0.834,,760.7091225,736.8274931,954.1548726,549.3700824,,,
0.835,,761.6212438,737.5750208,955.2840923,550.0163086,,,
0.836,,762.533365,738.3230727,956.4132904,550.6625889,,,
0.837,,763.4454863,739.0716509,957.5424671,551.3089234,,,
0.838,,764.3576075,739.8207576,958.6716222,551.9553119,,,
0.839,,765.2697288,740.5703948,959.8007558,552.6017546,,,
0.84,,766.18185,741.3205649,960.9298678,553.2482513,,,
0.841,,767.0939713,742.0712698,962.0589583,553.8948021,,,
0.842,,768.0060925,742.8225118,963.1880274,554.541407,,,
0.843,,768.9182138,743.574293,964.3170748,555.188066,,,
0.844,,769.830335,744.3266156,965.4461008,555.8347791,,,
0.845,,770.7424563,745.0794817,966.5751053,556.4815463,,,
0.846,,771.6545775,745.8328935,967.7040882,557.1283675,,,
0.847,,772.5666988,746.5868532,968.8330496,557.7752427,,,
0.848,,773.47882,747.3413628,969.9619895,558.422172,,,
0.849,,774.3909413,748.0964246,971.0909078,559.0691553,,,
0.85,,775.3030625,748.8520408,972.2198046,559.7161927,,,
0.851,,776.2151838,749.6082135,973.3486799,560.3632841,,,
0.852,,777.127305,750.3649449,974.4775337,561.0104296,,,
0.853,,778.0394263,751.1222371,975.606366,561.657629,,,
0.854,,778.9515475,751.8800924,976.7351767,562.3048825,,,
0.855,,779.8636688,752.6385129,977.863966,562.95219,,,
0.856,,780.77579,753.3975008,978.9927337,563.5995515,,,
0.857,,781.6879113,754.1570582,980.1214798,564.2469669,,,
0.858,,782.6000325,754.9171875,981.2502045,564.8944364,,,
0.859,,783.5121538,755.6778906,982.3789076,565.5419598,,,
0.86,,784.424275,756.43917,983.5075892,566.1895373,,,
0.861,,785.3363963,757.2010276,984.6362493,566.8371687,,,
0.862,,786.2485175,757.9634658,985.7648879,567.484854,,,
0.863,,787.1606388,758.7264868,986.8935049,568.1325933,,,
0.864,,788.07276,759.4900926,988.0221004,568.7803866,,,
0.865,,788.9848813,760.2542856,989.1506744,569.4282338,,,
0.866,,789.8970025,761.019068,990.2792269,570.076135,,,
0.867,,790.8091238,761.7844418,991.4077578,570.7240901,,,
0.868,,791.721245,762.5504095,992.5362673,571.3720991,,,
0.869,,792.6333663,763.316973,993.6647552,572.0201621,,,
0.87,,793.5454875,764.0841348,994.7932215,572.6682789,,,
0.871,,794.4576088,764.851897,995.9216664,573.3164497,,,
0.872,,795.36973,765.6202618,997.0500897,573.9646744,,,
0.873,,796.2818513,766.3892314,998.1784915,574.612953,,,
0.874,,797.1939725,767.1588081,999.3068718,575.2612855,,,
0.875,,798.1060938,767.9289941,1000.435231,575.9096719,,,
0.876,,799.018215,768.6997916,1001.563568,576.5581121,,,
0.877,,799.9303363,769.4712029,1002.691884,577.2066062,,,
0.878,,800.8424575,770.2432301,1003.820178,577.8551542,,,
0.879,,801.7545788,771.0158756,1004.94845,578.5037561,,,
0.88,,802.6667,771.7891416,1006.076702,579.1524118,,,
0.881,,803.5788213,772.5630303,1007.204931,579.8011214,,,
0.882,,804.4909425,773.3375439,1008.333139,580.4498848,,,
0.883,,805.4030638,774.1126848,1009.461326,581.0987021,,,
0.884,,806.315185,774.8884551,1010.589491,581.7475732,,,
0.885,,807.2273063,775.6648572,1011.717635,582.3964981,,,
